,nombre,tipo,latitud_y,longitud_x,fuente
18098,Amplio y bello dpto <excelente ubicacion>,Entire home/apt,-34.60314,-58.38553,Airbnb
18099,Suipacha Holiday,Entire home/apt,-34.59902,-58.3784,Airbnb
18100,Dpto cómodo y perfecta ubicación.,Shared room,-34.5952,-58.39771999999999,Airbnb
18101,Corazón Porteño,Entire home/apt,-34.60586,-58.38952,Airbnb
18102,AlexHouse Excellent location.  near everything.,Entire home/apt,-34.62952,-58.42592,Airbnb
18103,Sale -  Barrio Norte Av. Córdoba - Zona Facultades,Entire home/apt,-34.59726,-58.405840000000005,Airbnb
18104,Moderno monoambiente en Palermo,Entire home/apt,-34.571509999999996,-58.44262,Airbnb
18105,Departamento lindisimo en Palermo Hollywood,Private room,-34.57943,-58.43323,Airbnb
18106,Live Buenos Aires! Stylish 1 BR near the subway,Entire home/apt,-34.60022,-58.435069999999996,Airbnb
18107,Excelente Studio- Palermo- Parrilla Privada 5*,Entire home/apt,-34.580859999999994,-58.43472,Airbnb
18108,Moderno y exclusivo depto completamente equipado,Entire home/apt,-34.56969,-58.434819999999995,Airbnb
18109,Departamento Centro Geográfico de la Ciudad,Entire home/apt,-34.6181,-58.4278,Airbnb
18110,APT IN RECOLETA - 2 ROOMS W/AC,Private room,-34.594229999999996,-58.406459999999996,Airbnb
18111,Departamento 2 ambientes Palermo con Pileta.,Entire home/apt,-34.59652,-58.412769999999995,Airbnb
18112,Bright studio with rooftop pool in San Telmo,Entire home/apt,-34.62366,-58.371590000000005,Airbnb
18113,PALERMO HOLLYWOOD - Trendy 1BR home ideal location,Entire home/apt,-34.586999999999996,-58.436859999999996,Airbnb
18114,Departamento suite recoleta,Entire home/apt,-34.59342,-58.401219999999995,Airbnb
18115,Monoambiente Melian II,Entire home/apt,-34.55507,-58.478790000000004,Airbnb
18116,PALERMO SOHO URBAN FLAT,Entire home/apt,-34.581790000000005,-58.4265,Airbnb
18117,Monoambiente en San Telmo,Entire home/apt,-34.6226,-58.37485,Airbnb
18118,Casa Malbec - Boedo - Tranquilidad en pleno Bs.As.,Entire home/apt,-34.635329999999996,-58.421490000000006,Airbnb
18119,Un lindo lugar para conocer y descansar o trabajar,Entire home/apt,-34.59697,-58.4384,Airbnb
18120,STUDIO PALERMO CHIC / MUSEO EVITA/ MAP/ ECOPARQUE,Entire home/apt,-34.580690000000004,-58.41038,Airbnb
18121,Dpto IFA,Entire home/apt,-34.61505,-58.44582,Airbnb
18122,Casa de Huéspedes Junior,Shared room,-34.6276,-58.36563,Airbnb
18123,Moderno apartamento en el centro de Buenos Aires,Entire home/apt,-34.591609999999996,-58.37876,Airbnb
18124,Vivo la ciudad,Entire home/apt,-34.60333,-58.390980000000006,Airbnb
18125,Duplex en Bajo Belgrano,Entire home/apt,-34.54829,-58.44454,Airbnb
18126,4 AMB RECOLETA,Entire home/apt,-34.58805,-58.3879,Airbnb
18127,Best budget renewed 1 bedroom apt. in Recoleta,Entire home/apt,-34.5873,-58.40821999999999,Airbnb
18128,Typical Porteño apartment in the heart of Abasto,Entire home/apt,-34.60025,-58.407230000000006,Airbnb
18129,Autentico 2 dormitorios con 2 patios pura paz,Entire home/apt,-34.612429999999996,-58.43172,Airbnb
18130,Moderno Departamento en Palermo con Amenities,Entire home/apt,-34.59497,-58.42106,Airbnb
18131,Habitación privada con baño en suite,Private room,-34.60953,-58.41242,Airbnb
18132,Best location & and best playroom!!,Entire home/apt,-34.58648,-58.44664,Airbnb
18133,Confortable complete department in downtown,Entire home/apt,-34.605709999999995,-58.398430000000005,Airbnb
18134,"Casa con estilo, luz, espacio y tranquilidad",Entire home/apt,-34.547109999999996,-58.48386,Airbnb
18135,"NEW STUDIO - Live, love & enjoy Palermo Hollywood",Entire home/apt,-34.58035,-58.43366999999999,Airbnb
18136,En la misma calle Teatro Opera Corrientes 818 1a4p,Entire home/apt,-34.604079999999996,-58.3781,Airbnb
18137,"Palermo Hollywood, Gim y Piscina, Excelente!",Entire home/apt,-34.58005,-58.432719999999996,Airbnb
18138,"Departamento en Barrio Norte, bien cerca de todo",Entire home/apt,-34.5861,-58.405530000000006,Airbnb
18139,Recoleta Home with a wonderful view,Entire home/apt,-34.58781,-58.3856,Airbnb
18140,Departamento temporal Belgrano,Entire home/apt,-34.55999,-58.45806999999999,Airbnb
18141,Departamento en Palermo Soho,Entire home/apt,-34.58367,-58.425909999999995,Airbnb
18142,"Departamento Entero, 2 amb. Excelente ubicacion",Entire home/apt,-34.61438,-58.37842,Airbnb
18143,Departamento 3 ambientes en pleno Palermo,Entire home/apt,-34.57926,-58.438480000000006,Airbnb
18144,B&W Apartments,Entire home/apt,-34.6217,-58.41285,Airbnb
18145,Ideal Depto en Palermo Soho,Entire home/apt,-34.58382,-58.426190000000005,Airbnb
18146,"Departamento amplio, cómodo y completo en Belgrano",Entire home/apt,-34.56774,-58.46958000000001,Airbnb
18147,Beruti Baires,Entire home/apt,-34.58591,-58.40994,Airbnb
18148,Beautiful house with Pool in the heart of Nuñez,Entire home/apt,-34.538340000000005,-58.46646,Airbnb
18149,Luminoso Departamento en Palermo Soho,Entire home/apt,-34.58334,-58.42541,Airbnb
18150,100% Boedo,Entire home/apt,-34.63035,-58.423730000000006,Airbnb
18151,Lujoso departamento en la mejor zona de BsAs,Entire home/apt,-34.61761,-58.36172,Airbnb
18152,"Dpto Amplio, excelente vista y la mejor ubicacion",Entire home/apt,-34.5645,-58.435269999999996,Airbnb
18153,Lovely apartament in the heart of Buenos Aires,Entire home/apt,-34.57157,-58.43402,Airbnb
18154,Pintoresca habitación en San Telmo!,Private room,-34.61757,-58.370090000000005,Airbnb
18155,Congreso Apartment in the Center of Buenos Aires,Entire home/apt,-34.61032,-58.395759999999996,Airbnb
18156,A metros del Obelisco: amplio y luminoso depto!,Entire home/apt,-34.60122,-58.37928,Airbnb
18157,Departamento 3 hambientes con Balcon al frente,Entire home/apt,-34.56915,-58.443909999999995,Airbnb
18158,Gepflegte Wohnung mit spektakulärer Aussicht,Entire home/apt,-34.61952,-58.368990000000004,Airbnb
18159,Departamento en Villa Crespo,Entire home/apt,-34.59963,-58.4371,Airbnb
18160,DEPARTAMENTO 4 AMBIENTES ZONA BALVANERA,Entire home/apt,-34.60371,-58.40831,Airbnb
18161,Moderno departamento con balcón terraza y pileta,Entire home/apt,-34.599309999999996,-58.432669999999995,Airbnb
18162,Habitación en casa de familia - Almagro,Shared room,-34.608509999999995,-58.41225,Airbnb
18163,Precioso apartamento en Barrio Núñez,Entire home/apt,-34.55198,-58.455980000000004,Airbnb
18164,"Impecable, nuevo y luminoso monoambiente",Entire home/apt,-34.565459999999995,-58.46165,Airbnb
18165,"ALTO PALERMO HOME, Luxury,2dorm,2 baños. Exelente!",Entire home/apt,-34.58549,-58.410990000000005,Airbnb
18166,Espacio Flor Linda en Parque Centenario,Entire home/apt,-34.60402,-58.438480000000006,Airbnb
18167,New! Super comfortable and bright studio apartment,Entire home/apt,-34.59304,-58.505280000000006,Airbnb
18168,Paraíso en zona residencial exclusiva de BA,Entire home/apt,-34.57295,-58.46649,Airbnb
18169,Moderno y cálido departamento (Núñez),Entire home/apt,-34.54251,-58.463159999999995,Airbnb
18170,Amazing Studio in Recoleta - IQ Recoleta Plaza,Entire home/apt,-34.59496,-58.38907,Airbnb
18171,CHARMING STUDIO IN PALERMO,Entire home/apt,-34.57666,-58.423359999999995,Airbnb
18172,Espectacular apartamento en #Palermo Hollywood,Entire home/apt,-34.58706,-58.43846,Airbnb
18173,Lolos Apart,Entire home/apt,-34.59668,-58.384980000000006,Airbnb
18174,"Recoleta Luxury, súper luminoso y moderno",Entire home/apt,-34.58913,-58.40095,Airbnb
18175,URQUIZA DUPLEX Comodidad y buena onda,Entire home/apt,-34.57564,-58.475680000000004,Airbnb
18176,"Loft en Recoleta, Estilo e Historia",Entire home/apt,-34.59244,-58.3946,Airbnb
18177,"Departamento en Palermo, 6° piso con balcón",Entire home/apt,-34.598279999999995,-58.415580000000006,Airbnb
18178,Executive 2bdrm condo. Great location.,Entire home/apt,-34.60818,-58.3977,Airbnb
18179,Congreso Plaza Penthouse,Entire home/apt,-34.60945,-58.38762,Airbnb
18180,Barrio Carlos Gardel,Entire home/apt,-34.60308,-58.41333,Airbnb
18181,Top apartment in Recoleta with a wonderful view!,Entire home/apt,-34.58361,-58.40303,Airbnb
18182,Simple Single Soho Room,Private room,-34.58362,-58.4255,Airbnb
18183,Luminoso y confortable departamento en Recoleta,Entire home/apt,-34.58826,-58.38417,Airbnb
18184,"Apartment in Recoleta, Bustamante St. (55)",Entire home/apt,-34.584,-58.40374,Airbnb
18185,An exclusive Faena Hotel and Residence Loft,Entire home/apt,-34.61394,-58.36246,Airbnb
18186,Vintage Art Room,Entire home/apt,-34.602129999999995,-58.439319999999995,Airbnb
18187,"Fabuloso departamento, increíble ubicacion.Palermo",Entire home/apt,-34.57835,-58.43585,Airbnb
18188,"Cómodo 2 Ambientes en el bellísimo ""San Telmo"".",Entire home/apt,-34.62045,-58.374340000000004,Airbnb
18189,"Your best option in Palermo, close to everything!",Entire home/apt,-34.58805,-58.41919,Airbnb
18190,CÓMODO ESPACIO- PALERMO SOHO AMENITIES Y SEGURIDAD,Entire home/apt,-34.58546,-58.423590000000004,Airbnb
18191,2 ambientes en San Telmo.,Entire home/apt,-34.61223,-58.36985,Airbnb
18192,Habitación privada con baño privado en Casa Queer,Private room,-34.60047,-58.447790000000005,Airbnb
18193,SPOTLESS AND BRAND NEW DECO/DESIGN APT. FOR 2 PAX,Entire home/apt,-34.60269,-58.39775,Airbnb
18194,Charcas - Pretty apartment in SoHo,Entire home/apt,-34.5819,-58.42661,Airbnb
18195,Newly refurbished apartment in recoleta,Entire home/apt,-34.59217,-58.383759999999995,Airbnb
18196,Monoambiente  amplio y luminoso + cocina  y baño,Entire home/apt,-34.621179999999995,-58.420590000000004,Airbnb
18197,Luminoso Apartamento en el corazón de Palermo,Entire home/apt,-34.58755,-58.41786999999999,Airbnb
18198,"Triplex en el corazón de Palermo Soho, soleado.",Entire home/apt,-34.59277,-58.429480000000005,Airbnb
18199,Cozy & Bright Studio in Palermo with pool,Entire home/apt,-34.58082,-58.42463000000001,Airbnb
18200,Cozy and Luminous Apartment in City Center.,Entire home/apt,-34.5949,-58.38207,Airbnb
18201,Habitación privada con confort,Private room,-34.567,-58.437219999999996,Airbnb
18202,Monoambiente - Puerto Madero,Entire home/apt,-34.6165,-58.36184,Airbnb
18203,Habitación simple con buenas vistas,Private room,-34.59865,-58.438919999999996,Airbnb
18204,Palermo Soho - Hermoso depto. en torre c/amenities,Entire home/apt,-34.58556,-58.42406,Airbnb
18205,Hermoso departamento c/ Parrilla - Parq.Centenario,Entire home/apt,-34.603809999999996,-58.44001,Airbnb
18206,Apartment with a great view in Palermo!,Entire home/apt,-34.589420000000004,-58.4162,Airbnb
18207,HABITACION PRIVADA Y LUMINOSA EN PALERMO HOLLYWOOD,Private room,-34.57646,-58.43553000000001,Airbnb
18208,Monoambiente con piscina y sum en Almagro,Entire home/apt,-34.60866,-58.419090000000004,Airbnb
18209,Dúplex en Palermo Hollywood,Entire home/apt,-34.58185,-58.44161,Airbnb
18210,Magnífico apartamento en Barrio Núñez!,Entire home/apt,-34.55198,-58.455980000000004,Airbnb
18211,Departamento en parque chacabuco,Entire home/apt,-34.63559,-58.435190000000006,Airbnb
18212,Departamento 2 amb en Avenida Libertador - Palermo,Entire home/apt,-34.579159999999995,-58.40775,Airbnb
18213,Increíble departamento a dos cuadras del obelisco,Entire home/apt,-34.6038,-58.38776,Airbnb
18214,"Magnífico BA - Amplio, confortable y bien ubicado",Entire home/apt,-34.5956,-58.380309999999994,Airbnb
18215,"Hermoso dpto con atardecer, pileta y super cómodo",Entire home/apt,-34.60845,-58.42661999999999,Airbnb
18216,Comfortable duplex on Charcas boulevard. Palermo!!,Entire home/apt,-34.59189,-58.412519999999994,Airbnb
18217,"Hermoso piso en Palermo, luminoso y cómodo.",Entire home/apt,-34.58415,-58.41345,Airbnb
18218,Beautiful & Bright Apartament in Center BA,Entire home/apt,-34.60856,-58.40381,Airbnb
18219,Artist Loft San Telmo,Entire home/apt,-34.62348,-58.37034,Airbnb
18220,Sentite como en casa en el corazón de Buenos Aires,Entire home/apt,-34.602470000000004,-58.42706,Airbnb
18221,Artisan Studio. Museos y Naturaleza. Seguridad 24h,Entire home/apt,-34.57631,-58.414530000000006,Airbnb
18222,Deep House Caballito,Entire home/apt,-34.609390000000005,-58.4612,Airbnb
18223,"Beautiful, cozy and sunny apartment in Palermo!",Entire home/apt,-34.59474,-58.41646,Airbnb
18224,Comfortable and fully apartment in Palermo Soho,Entire home/apt,-34.58554,-58.4173,Airbnb
18225,Chic Design at the heart of Palermo Hollywood,Entire home/apt,-34.583259999999996,-58.433409999999995,Airbnb
18226,Habitación  En  Flores,Private room,-34.626529999999995,-58.473490000000005,Airbnb
18227,Habitación para estudiante o joven profesional,Private room,-34.59816,-58.40721,Airbnb
18228,🌉 Brooklyn - Wifi/ Pool/ Barbacue  | Welcome2BA Team,Entire home/apt,-34.61396,-58.38019,Airbnb
18229,Departamento Studio en Recoleta - Palermo,Entire home/apt,-34.5837,-58.4046,Airbnb
18230,"Excelente departamento boutique, en Colegiales",Entire home/apt,-34.57952,-58.45438000000001,Airbnb
18231,Lila,Private room,-34.63435,-58.482330000000005,Airbnb
18232,Casa Moreno,Entire home/apt,-34.611940000000004,-58.3777,Airbnb
18233,Departamento de 2 ambientes c/ balcón en Flores.,Entire home/apt,-34.61875,-58.46532,Airbnb
18234,Excelente apartamento en plena Avenida Corrientes,Entire home/apt,-34.604490000000006,-58.386419999999994,Airbnb
18235,White Iron,Entire home/apt,-34.59428,-58.42236,Airbnb
18236,Tu aldea en la Ciudad del Tango,Entire home/apt,-34.6279,-58.36141,Airbnb
18237,Fliphaus  4 quartos 3 Ba no coração de Recoleta,Entire home/apt,-34.59084,-58.394690000000004,Airbnb
18238,Fliphaus ✔️ 3 Dorm 2 Ba en Facultad de Medicina,Entire home/apt,-34.59944,-58.403819999999996,Airbnb
18239,Fliphaus ✔️ 3 Bd 2 Ba in the heart of Recoleta,Entire home/apt,-34.596740000000004,-58.40413,Airbnb
18240,"Modern Upscale Flat with Gym, Pool & Self CheckIn",Entire home/apt,-34.61787,-58.360769999999995,Airbnb
18241,Departamento luminoso con con balcón y parrilla,Entire home/apt,-34.59452,-58.39453,Airbnb
18242,Quiet and Bright Loft in La Boca,Entire home/apt,-34.64073,-58.36968,Airbnb
18243,Habitación Privada con Zonas Comunes en CABA.,Private room,-34.58623,-58.415409999999994,Airbnb
18244,Amazing Bedroom in a beautiful house,Private room,-34.5894,-58.42716,Airbnb
18245,"Relaxing Home with Terrace, BBQ, Sunsets & Parking",Entire home/apt,-34.55011,-58.460930000000005,Airbnb
18246,Acogedor depto en la mejor zona de Buenos Aires.,Entire home/apt,-34.58141,-58.41256,Airbnb
18247,Habitacion privada! private room near   Congress!!,Private room,-34.60996,-58.39481,Airbnb
18248,Departamento Recoleta - Excelente Ubicación,Entire home/apt,-34.58793,-58.38381999999999,Airbnb
18249,"Bright, modern, comfortable @Recoleta",Entire home/apt,-34.586729999999996,-58.40679,Airbnb
18250,"Inmejorable alojamiento en Recoleta, Buenos Aires",Entire home/apt,-34.58763,-58.40088000000001,Airbnb
18251,Spacious Apartment in downtown Buenos Aires,Entire home/apt,-34.59661,-58.374019999999994,Airbnb
18252,"33m2 Studio w/balcony, Superb location - 35",Entire home/apt,-34.59891,-58.3717,Airbnb
18253,Departamento completo Palermo 3 dormitorios,Entire home/apt,-34.5928,-58.41041,Airbnb
18254,Departamento mono ambiente,Entire home/apt,-34.60113,-58.39318000000001,Airbnb
18255,Excelente departamento en el barrio de Belgrano,Entire home/apt,-34.55643,-58.46538,Airbnb
18256,Hermoso 2 ambientes en la mejor zona de bs as,Entire home/apt,-34.5674,-58.43573000000001,Airbnb
18257,Elsa's Place - Cozy flat next to San Telmo,Entire home/apt,-34.61063,-58.37279,Airbnb
18258,Amplio y cómodo departamento,Entire home/apt,-34.60042,-58.40112,Airbnb
18259,Monoambiente Moderno en Palermo Soho,Entire home/apt,-34.58393,-58.42825,Airbnb
18260,Departamento 1 dormitorio - Belgrano/Palermo,Entire home/apt,-34.55337,-58.45101,Airbnb
18261,Paraguay 716 We Sleep.,Entire home/apt,-34.59766,-58.37713000000001,Airbnb
18262,Habitación luminosa en amplio apartamento,Private room,-34.59673,-58.4145,Airbnb
18263,Luxury Studio Mirador de Palermo Gym Pool Desk24h,Entire home/apt,-34.588840000000005,-58.43864,Airbnb
18264,Loft para 4 personas 1º C Palermo a Estrenar,Entire home/apt,-34.58123,-58.407419999999995,Airbnb
18265,Apartment with excellent location - Palermo,Entire home/apt,-34.58063,-58.40916,Airbnb
18266,Relaxing Apartment with Phenomenal Garden and Pool,Entire home/apt,-34.59329,-58.4208,Airbnb
18267,Nuevo concepto Hostel en la exclusiva Recoleta 8,Shared room,-34.5935,-58.40347,Airbnb
18268,Palermo -Great Location-Laundry-Gym-Modern-403,Entire home/apt,-34.578829999999996,-58.435680000000005,Airbnb
18269,Cozy Apartment on Buenos Aires Heart,Entire home/apt,-34.608259999999994,-58.37931,Airbnb
18270,Habitación en Suite en Villa Urquiza  Bs As,Private room,-34.56435,-58.48013,Airbnb
18271,Brightness Studio in the heart of Recoleta,Entire home/apt,-34.5873,-58.38774,Airbnb
18272,Brand new! Super luminous apartment in Colegiales,Entire home/apt,-34.573159999999994,-58.45664,Airbnb
18273,Departamento Recoleta,Entire home/apt,-34.595279999999995,-58.38926,Airbnb
18274,Piano Apartment with Pool in the heart of Recoleta,Entire home/apt,-34.59174,-58.39816,Airbnb
18275,Obelisco Apartment,Entire home/apt,-34.60427,-58.37736999999999,Airbnb
18276,5 Stars Building - 2 Br in suites in Alto Palermo,Entire home/apt,-34.58746,-58.40886999999999,Airbnb
18277,Cool and Designer Duplex in best of Recoleta,Entire home/apt,-34.58859,-58.38511999999999,Airbnb
18278,Depto. 2 Ambientes a metros de San Telmo.,Entire home/apt,-34.61377,-58.385090000000005,Airbnb
18279,Mi casa es tu casa. 1,Private room,-34.55875,-58.45834,Airbnb
18280,Recoleta Magnifico 2 dormitorios pileta y parrilla,Entire home/apt,-34.58863,-58.390209999999996,Airbnb
18281,Mi casa es tu casa,Private room,-34.5589,-58.45641,Airbnb
18282,Pinzon P&G,Entire home/apt,-34.63592,-58.36946999999999,Airbnb
18283,Loft moderno en edificio historico c/piscina y gym,Entire home/apt,-34.611,-58.374230000000004,Airbnb
18284,Increible Loft a estrenar en Belgrano-Nuñez,Entire home/apt,-34.55324,-58.45313,Airbnb
18285,Departamento en el corazón de Recoleta,Entire home/apt,-34.59417,-58.39445,Airbnb
18286,Ideal Estudiantes 👨‍🎓 USD 600/mes #TodoIncluido,Private room,-34.60584,-58.39572,Airbnb
18287,Departamento privado en Congreso con desayuno,Private room,-34.60653,-58.3942,Airbnb
18288,Belgrano R Luxury Apart OFERTA 1-14 NOVIEMBRE,Entire home/apt,-34.566390000000006,-58.460609999999996,Airbnb
